Pipeline,Date,Rate Schedule,Receipt Point,Receipt Zone,Delivery Point,Delivery Zone,Tariff Rate Type,Tariff Rate,Magnitude,Tariff Rate Structure,Rate Zone
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-8,Blanco Supply Area | 216748,TX,AEC-I/EPNG (DBUFFRNH) BUFFALO RANCH | 49653,WL,Reservation,23.58850,$/Dth/mth ,Zone to Zone,Arizona Deliveries
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(PLAINS) PLAINS POOL | 302248,A,CenaGas/EPNG (IMexWil) Willmex Coch | 398669,A,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(PLAINS) PLAINS POOL | 302248,A,CenaGas/EPNG (IMexWil) Willmex Coch | 398669,A,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(PLAINS) PLAINS POOL | 302248,A,CenaGas/EPNG (IMexWil) Willmex Coch | 398669,A,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(PLAINS) PLAINS POOL | 302248,A,Anadtran | 1298019,AZ,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(PLAINS) PLAINS POOL | 302248,A,Anadtran | 1298019,AZ,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(PLAINS) PLAINS POOL | 302248,A,Anadtran | 1298019,AZ,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(PLAINS) PLAINS POOL | 302248,A,91Renew/EPNG (Dtresrio) Tres Rios D | 48972,CA,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(PLAINS) PLAINS POOL | 302248,A,91Renew/EPNG (Dtresrio) Tres Rios D | 48972,CA,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(PLAINS) PLAINS POOL | 302248,A,91Renew/EPNG (Dtresrio) Tres Rios D | 48972,CA,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(PLAINS) PLAINS POOL | 302248,A,ARCCRKSP | ARCCRKSP,CO,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(PLAINS) PLAINS POOL | 302248,A,ARCCRKSP | ARCCRKSP,CO,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(PLAINS) PLAINS POOL | 302248,A,ARCCRKSP | ARCCRKSP,CO,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(PLAINS) PLAINS POOL | 302248,A,ISTORAGE | ISTORAGE,MX,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(PLAINS) PLAINS POOL | 302248,A,ISTORAGE | ISTORAGE,MX,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(PLAINS) PLAINS POOL | 302248,A,ISTORAGE | ISTORAGE,MX,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(PLAINS) PLAINS POOL | 302248,A,DSAMCFE | DSAMCFE,NM,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(PLAINS) PLAINS POOL | 302248,A,DSAMCFE | DSAMCFE,NM,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(PLAINS) PLAINS POOL | 302248,A,DSAMCFE | DSAMCFE,NM,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(PLAINS) PLAINS POOL | 302248,A,Ameredev/Epng (Djavelin) Javelina D | 54866,TX,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(PLAINS) PLAINS POOL | 302248,A,Ameredev/Epng (Djavelin) Javelina D | 54866,TX,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(PLAINS) PLAINS POOL | 302248,A,Ameredev/Epng (Djavelin) Javelina D | 54866,TX,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(PLAINS) PLAINS POOL | 302248,A,AEC-I/EPNG (DBUFFRNH) BUFFALO RANCH | 49653,WL,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(PLAINS) PLAINS POOL | 302248,A,AEC-I/EPNG (DBUFFRNH) BUFFALO RANCH | 49653,WL,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(PLAINS) PLAINS POOL | 302248,A,AEC-I/EPNG (DBUFFRNH) BUFFALO RANCH | 49653,WL,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,Anadarko | 216749,AZ,CenaGas/EPNG (IMexWil) Willmex Coch | 398669,A,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,Anadarko | 216749,AZ,CenaGas/EPNG (IMexWil) Willmex Coch | 398669,A,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,Anadarko | 216749,AZ,CenaGas/EPNG (IMexWil) Willmex Coch | 398669,A,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,Anadarko | 216749,AZ,Anadtran | 1298019,AZ,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,Anadarko | 216749,AZ,Anadtran | 1298019,AZ,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,Anadarko | 216749,AZ,Anadtran | 1298019,AZ,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,Anadarko | 216749,AZ,91Renew/EPNG (Dtresrio) Tres Rios D | 48972,CA,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,Anadarko | 216749,AZ,91Renew/EPNG (Dtresrio) Tres Rios D | 48972,CA,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,Anadarko | 216749,AZ,91Renew/EPNG (Dtresrio) Tres Rios D | 48972,CA,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,Anadarko | 216749,AZ,ARCCRKSP | ARCCRKSP,CO,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,Anadarko | 216749,AZ,ARCCRKSP | ARCCRKSP,CO,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,Anadarko | 216749,AZ,ARCCRKSP | ARCCRKSP,CO,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,Anadarko | 216749,AZ,ISTORAGE | ISTORAGE,MX,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,Anadarko | 216749,AZ,ISTORAGE | ISTORAGE,MX,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,Anadarko | 216749,AZ,ISTORAGE | ISTORAGE,MX,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,Anadarko | 216749,AZ,DSAMCFE | DSAMCFE,NM,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,Anadarko | 216749,AZ,DSAMCFE | DSAMCFE,NM,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,Anadarko | 216749,AZ,DSAMCFE | DSAMCFE,NM,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,Anadarko | 216749,AZ,Ameredev/Epng (Djavelin) Javelina D | 54866,TX,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,Anadarko | 216749,AZ,Ameredev/Epng (Djavelin) Javelina D | 54866,TX,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,Anadarko | 216749,AZ,Ameredev/Epng (Djavelin) Javelina D | 54866,TX,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,Anadarko | 216749,AZ,AEC-I/EPNG (DBUFFRNH) BUFFALO RANCH | 49653,WL,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,Anadarko | 216749,AZ,AEC-I/EPNG (DBUFFRNH) BUFFALO RANCH | 49653,WL,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,Anadarko | 216749,AZ,AEC-I/EPNG (DBUFFRNH) BUFFALO RANCH | 49653,WL,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,91Renew/EPNG (Itresrio) Tres Rios R | 48861,CA,CenaGas/EPNG (IMexWil) Willmex Coch | 398669,A,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,91Renew/EPNG (Itresrio) Tres Rios R | 48861,CA,CenaGas/EPNG (IMexWil) Willmex Coch | 398669,A,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,91Renew/EPNG (Itresrio) Tres Rios R | 48861,CA,CenaGas/EPNG (IMexWil) Willmex Coch | 398669,A,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,91Renew/EPNG (Itresrio) Tres Rios R | 48861,CA,Anadtran | 1298019,AZ,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,91Renew/EPNG (Itresrio) Tres Rios R | 48861,CA,Anadtran | 1298019,AZ,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,91Renew/EPNG (Itresrio) Tres Rios R | 48861,CA,Anadtran | 1298019,AZ,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,91Renew/EPNG (Itresrio) Tres Rios R | 48861,CA,91Renew/EPNG (Dtresrio) Tres Rios D | 48972,CA,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,91Renew/EPNG (Itresrio) Tres Rios R | 48861,CA,91Renew/EPNG (Dtresrio) Tres Rios D | 48972,CA,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,91Renew/EPNG (Itresrio) Tres Rios R | 48861,CA,91Renew/EPNG (Dtresrio) Tres Rios D | 48972,CA,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,91Renew/EPNG (Itresrio) Tres Rios R | 48861,CA,ARCCRKSP | ARCCRKSP,CO,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,91Renew/EPNG (Itresrio) Tres Rios R | 48861,CA,ARCCRKSP | ARCCRKSP,CO,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,91Renew/EPNG (Itresrio) Tres Rios R | 48861,CA,ARCCRKSP | ARCCRKSP,CO,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,91Renew/EPNG (Itresrio) Tres Rios R | 48861,CA,ISTORAGE | ISTORAGE,MX,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,91Renew/EPNG (Itresrio) Tres Rios R | 48861,CA,ISTORAGE | ISTORAGE,MX,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,91Renew/EPNG (Itresrio) Tres Rios R | 48861,CA,ISTORAGE | ISTORAGE,MX,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,91Renew/EPNG (Itresrio) Tres Rios R | 48861,CA,DSAMCFE | DSAMCFE,NM,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,91Renew/EPNG (Itresrio) Tres Rios R | 48861,CA,DSAMCFE | DSAMCFE,NM,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,91Renew/EPNG (Itresrio) Tres Rios R | 48861,CA,DSAMCFE | DSAMCFE,NM,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,91Renew/EPNG (Itresrio) Tres Rios R | 48861,CA,Ameredev/Epng (Djavelin) Javelina D | 54866,TX,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,91Renew/EPNG (Itresrio) Tres Rios R | 48861,CA,Ameredev/Epng (Djavelin) Javelina D | 54866,TX,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,91Renew/EPNG (Itresrio) Tres Rios R | 48861,CA,Ameredev/Epng (Djavelin) Javelina D | 54866,TX,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,91Renew/EPNG (Itresrio) Tres Rios R | 48861,CA,AEC-I/EPNG (DBUFFRNH) BUFFALO RANCH | 49653,WL,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,91Renew/EPNG (Itresrio) Tres Rios R | 48861,CA,AEC-I/EPNG (DBUFFRNH) BUFFALO RANCH | 49653,WL,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,91Renew/EPNG (Itresrio) Tres Rios R | 48861,CA,AEC-I/EPNG (DBUFFRNH) BUFFALO RANCH | 49653,WL,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,BLYTHENR/EPNG (IBLYTHE) Blythe Ener | 314980,CO,CenaGas/EPNG (IMexWil) Willmex Coch | 398669,A,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,BLYTHENR/EPNG (IBLYTHE) Blythe Ener | 314980,CO,CenaGas/EPNG (IMexWil) Willmex Coch | 398669,A,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,BLYTHENR/EPNG (IBLYTHE) Blythe Ener | 314980,CO,CenaGas/EPNG (IMexWil) Willmex Coch | 398669,A,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,BLYTHENR/EPNG (IBLYTHE) Blythe Ener | 314980,CO,Anadtran | 1298019,AZ,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,BLYTHENR/EPNG (IBLYTHE) Blythe Ener | 314980,CO,Anadtran | 1298019,AZ,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,BLYTHENR/EPNG (IBLYTHE) Blythe Ener | 314980,CO,Anadtran | 1298019,AZ,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,BLYTHENR/EPNG (IBLYTHE) Blythe Ener | 314980,CO,91Renew/EPNG (Dtresrio) Tres Rios D | 48972,CA,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,BLYTHENR/EPNG (IBLYTHE) Blythe Ener | 314980,CO,91Renew/EPNG (Dtresrio) Tres Rios D | 48972,CA,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,BLYTHENR/EPNG (IBLYTHE) Blythe Ener | 314980,CO,91Renew/EPNG (Dtresrio) Tres Rios D | 48972,CA,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,BLYTHENR/EPNG (IBLYTHE) Blythe Ener | 314980,CO,ARCCRKSP | ARCCRKSP,CO,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,BLYTHENR/EPNG (IBLYTHE) Blythe Ener | 314980,CO,ARCCRKSP | ARCCRKSP,CO,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,BLYTHENR/EPNG (IBLYTHE) Blythe Ener | 314980,CO,ARCCRKSP | ARCCRKSP,CO,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,BLYTHENR/EPNG (IBLYTHE) Blythe Ener | 314980,CO,ISTORAGE | ISTORAGE,MX,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,BLYTHENR/EPNG (IBLYTHE) Blythe Ener | 314980,CO,ISTORAGE | ISTORAGE,MX,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,BLYTHENR/EPNG (IBLYTHE) Blythe Ener | 314980,CO,ISTORAGE | ISTORAGE,MX,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,BLYTHENR/EPNG (IBLYTHE) Blythe Ener | 314980,CO,DSAMCFE | DSAMCFE,NM,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,BLYTHENR/EPNG (IBLYTHE) Blythe Ener | 314980,CO,DSAMCFE | DSAMCFE,NM,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,BLYTHENR/EPNG (IBLYTHE) Blythe Ener | 314980,CO,DSAMCFE | DSAMCFE,NM,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,BLYTHENR/EPNG (IBLYTHE) Blythe Ener | 314980,CO,Ameredev/Epng (Djavelin) Javelina D | 54866,TX,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,BLYTHENR/EPNG (IBLYTHE) Blythe Ener | 314980,CO,Ameredev/Epng (Djavelin) Javelina D | 54866,TX,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,BLYTHENR/EPNG (IBLYTHE) Blythe Ener | 314980,CO,Ameredev/Epng (Djavelin) Javelina D | 54866,TX,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,BLYTHENR/EPNG (IBLYTHE) Blythe Ener | 314980,CO,AEC-I/EPNG (DBUFFRNH) BUFFALO RANCH | 49653,WL,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,BLYTHENR/EPNG (IBLYTHE) Blythe Ener | 314980,CO,AEC-I/EPNG (DBUFFRNH) BUFFALO RANCH | 49653,WL,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,BLYTHENR/EPNG (IBLYTHE) Blythe Ener | 314980,CO,AEC-I/EPNG (DBUFFRNH) BUFFALO RANCH | 49653,WL,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,CATAENRG/EPNG (IBLINELM) ELM RIDGE | 314947,NM,CenaGas/EPNG (IMexWil) Willmex Coch | 398669,A,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,CATAENRG/EPNG (IBLINELM) ELM RIDGE | 314947,NM,CenaGas/EPNG (IMexWil) Willmex Coch | 398669,A,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,CATAENRG/EPNG (IBLINELM) ELM RIDGE | 314947,NM,CenaGas/EPNG (IMexWil) Willmex Coch | 398669,A,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,CATAENRG/EPNG (IBLINELM) ELM RIDGE | 314947,NM,Anadtran | 1298019,AZ,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,CATAENRG/EPNG (IBLINELM) ELM RIDGE | 314947,NM,Anadtran | 1298019,AZ,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,CATAENRG/EPNG (IBLINELM) ELM RIDGE | 314947,NM,Anadtran | 1298019,AZ,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,CATAENRG/EPNG (IBLINELM) ELM RIDGE | 314947,NM,91Renew/EPNG (Dtresrio) Tres Rios D | 48972,CA,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,CATAENRG/EPNG (IBLINELM) ELM RIDGE | 314947,NM,91Renew/EPNG (Dtresrio) Tres Rios D | 48972,CA,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,CATAENRG/EPNG (IBLINELM) ELM RIDGE | 314947,NM,91Renew/EPNG (Dtresrio) Tres Rios D | 48972,CA,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,CATAENRG/EPNG (IBLINELM) ELM RIDGE | 314947,NM,ARCCRKSP | ARCCRKSP,CO,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,CATAENRG/EPNG (IBLINELM) ELM RIDGE | 314947,NM,ARCCRKSP | ARCCRKSP,CO,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,CATAENRG/EPNG (IBLINELM) ELM RIDGE | 314947,NM,ARCCRKSP | ARCCRKSP,CO,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,CATAENRG/EPNG (IBLINELM) ELM RIDGE | 314947,NM,ISTORAGE | ISTORAGE,MX,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,CATAENRG/EPNG (IBLINELM) ELM RIDGE | 314947,NM,ISTORAGE | ISTORAGE,MX,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,CATAENRG/EPNG (IBLINELM) ELM RIDGE | 314947,NM,ISTORAGE | ISTORAGE,MX,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,CATAENRG/EPNG (IBLINELM) ELM RIDGE | 314947,NM,DSAMCFE | DSAMCFE,NM,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,CATAENRG/EPNG (IBLINELM) ELM RIDGE | 314947,NM,DSAMCFE | DSAMCFE,NM,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,CATAENRG/EPNG (IBLINELM) ELM RIDGE | 314947,NM,DSAMCFE | DSAMCFE,NM,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,CATAENRG/EPNG (IBLINELM) ELM RIDGE | 314947,NM,Ameredev/Epng (Djavelin) Javelina D | 54866,TX,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,CATAENRG/EPNG (IBLINELM) ELM RIDGE | 314947,NM,Ameredev/Epng (Djavelin) Javelina D | 54866,TX,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,CATAENRG/EPNG (IBLINELM) ELM RIDGE | 314947,NM,Ameredev/Epng (Djavelin) Javelina D | 54866,TX,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,CATAENRG/EPNG (IBLINELM) ELM RIDGE | 314947,NM,AEC-I/EPNG (DBUFFRNH) BUFFALO RANCH | 49653,WL,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,CATAENRG/EPNG (IBLINELM) ELM RIDGE | 314947,NM,AEC-I/EPNG (DBUFFRNH) BUFFALO RANCH | 49653,WL,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,CATAENRG/EPNG (IBLINELM) ELM RIDGE | 314947,NM,AEC-I/EPNG (DBUFFRNH) BUFFALO RANCH | 49653,WL,Reservation,3.72120,$/Dth/mth ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(Blanco) Blanco POOL | 300714,P,CenaGas/EPNG (IMexWil) Willmex Coch | 398669,A,Commodity,0.01070,$/Dth     ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(Blanco) Blanco POOL | 300714,P,CenaGas/EPNG (IMexWil) Willmex Coch | 398669,A,Fuel,2.24000,%         ,System,Entire System
"El Paso Natural Gas Company, L.L.C.",07/01/2018,FTH-V,(Blanco) Blanco POOL | 300714,P,CenaGas/EPNG (IMexWil) Willmex Coch | 398669,A,Reservation,3.72120,$/Dth/mth ,System,Entire System
