Pipeline,Date,Rate Schedule,Receipt Point,Receipt Zone,Delivery Point,Delivery Zone,Tariff Rate Type,Tariff Rate,Magnitude,Tariff Rate Structure,Rate Zone
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,ANR Greensburg Def Delivery | 312032,MID 14,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Mid 14 Storage Pooling Point | 251386,MID 15,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,CIG Garden City Def. Delivery | 492776,MID 16 A,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,CIG Garden City Def. Delivery | 492776,MID 16 A,Commodity,0.00210,$/Dth     ,Zone to Zone,MID 16A - MID 16A
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,CIG Garden City Def. Delivery | 492776,MID 16 A,Fuel,0.30000,%         ,Zone to Zone,MID 16A - MID 16A
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,CIG Garden City Def. Delivery | 492776,MID 16 A,Reservation,9.85300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,CIG Garden City Def. Delivery | 492776,MID 16 A,Reservation,5.47300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Barton Co. Cattle Feeders | 62554,MID 16 B,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Demarc Def. - Delivery | 179796,MID 17,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Demarc Def. - Delivery | 179796,MID 17,Commodity,0.04760,$/Dth     ,Zone to Zone,MID 16A - MID 17
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Demarc Def. - Delivery | 179796,MID 17,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Demarc Def. - Delivery | 179796,MID 17,Fuel,2.17000,%         ,Zone to Zone,MID 16A - MID 17
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Demarc Def. - Delivery | 179796,MID 17,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,A. & M. Prestress Inc. | 59387,MID 2,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,A. & M. Prestress Inc. | 59387,MID 2,Commodity,0.07820,$/Dth     ,Zone to Zone,MID 16A - MID 2
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,A. & M. Prestress Inc. | 59387,MID 2,Fuel,2.61000,%         ,Zone to Zone,MID 16A - MID 2
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,A. & M. Prestress Inc. | 59387,MID 2,Reservation,9.85300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,A. & M. Prestress Inc. | 59387,MID 2,Reservation,5.47300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Hpl/Rio Pecos Def. Delivery | 62999,MID 3,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Hpl/Rio Pecos Def. Delivery | 62999,MID 3,Commodity,0.08190,$/Dth     ,Zone to Zone,MID 16A - MID 3
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Hpl/Rio Pecos Def. Delivery | 62999,MID 3,Fuel,2.61000,%         ,Zone to Zone,MID 16A - MID 3
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Agua Blanca Pecos Co | 79398,MID 4,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Agua Blanca Pecos Co | 79398,MID 4,Commodity,0.06770,$/Dth     ,Zone to Zone,MID 16A - MID 4
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Agua Blanca Pecos Co | 79398,MID 4,Fuel,2.61000,%         ,Zone to Zone,MID 16A - MID 4
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Agua Blanca Pecos Co | 79398,MID 4,Reservation,9.85300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Agua Blanca Pecos Co | 79398,MID 4,Reservation,5.47300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,El Paso/NNG Keystone | 169,MID 5,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,El Paso/NNG Keystone | 169,MID 5,Commodity,0.07300,$/Dth     ,Zone to Zone,MID 16A - MID 5
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,El Paso/NNG Keystone | 169,MID 5,Fuel,2.61000,%         ,Zone to Zone,MID 16A - MID 5
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,El Paso/NNG Keystone | 169,MID 5,Reservation,9.85300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,El Paso/NNG Keystone | 169,MID 5,Reservation,5.47300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,DCP Eunice Golf Course Fuel | 62147,MID 6,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,DCP Eunice Golf Course Fuel | 62147,MID 6,Commodity,0.05750,$/Dth     ,Zone to Zone,MID 16A - MID 6
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,DCP Eunice Golf Course Fuel | 62147,MID 6,Fuel,2.61000,%         ,Zone to Zone,MID 16A - MID 6
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,DCP Eunice Golf Course Fuel | 62147,MID 6,Reservation,9.85300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,DCP Eunice Golf Course Fuel | 62147,MID 6,Reservation,5.47300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Atmos Energy East System | 56234,MID 7,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Atmos Energy East System | 56234,MID 7,Commodity,0.05160,$/Dth     ,Zone to Zone,MID 16A - MID 7
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Atmos Energy East System | 56234,MID 7,Fuel,2.61000,%         ,Zone to Zone,MID 16A - MID 7
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Atmos Energy East System | 56234,MID 7,Reservation,9.85300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Atmos Energy East System | 56234,MID 7,Reservation,5.47300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Antelope Station-Hale Co Def Del | 79049,MID 7B,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Antelope Station-Hale Co Def Del | 79049,MID 7B,Commodity,0.04070,$/Dth     ,Zone to Zone,MID 16A - MID 7B
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Antelope Station-Hale Co Def Del | 79049,MID 7B,Fuel,1.18000,%         ,Zone to Zone,MID 16A - MID 7B
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Antelope Station-Hale Co Def Del | 79049,MID 7B,Reservation,9.85300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Antelope Station-Hale Co Def Del | 79049,MID 7B,Reservation,5.47300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Mid 7B Segmentation Point | 392173,MID 8,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Mid 7B Segmentation Point | 392173,MID 8,Commodity,0.03560,$/Dth     ,Zone to Zone,MID 16A - MID 8
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Mid 7B Segmentation Point | 392173,MID 8,Fuel,1.48000,%         ,Zone to Zone,MID 16A - MID 8
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Mid 7B Segmentation Point | 392173,MID 8,Reservation,9.85300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Mid 7B Segmentation Point | 392173,MID 8,Reservation,5.47300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Cabot/NNG Bryan Carson | 56111,MID 9,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Cabot/NNG Bryan Carson | 56111,MID 9,Commodity,0.03490,$/Dth     ,Zone to Zone,MID 16A - MID 9
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Cabot/NNG Bryan Carson | 56111,MID 9,Fuel,1.48000,%         ,Zone to Zone,MID 16A - MID 9
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Cabot/NNG Bryan Carson | 56111,MID 9,Reservation,9.85300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Cabot/NNG Bryan Carson | 56111,MID 9,Reservation,5.47300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Arkla Redmoon Def. Delivery | 289648,Other,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Arkla Redmoon Def. Delivery | 289648,Other,Reservation,9.85300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Arkla Redmoon Def. Delivery | 289648,Other,Reservation,5.47300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Brazos A-47/SS | 18023,Tivoli,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,CIG Garden City Def. Delivery | 492776,MID 16 A,Mops-Refugio FGT | 611,Tivoli Dwn,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,MOPS/Koch Gateway Mcfaddin Del. | 179799,Comp,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,NBPL/NNG Ft Buford | 202,Mid 1,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,Mid 1 Storage Pooling Point | 251359,MID 10,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,CIG Dumas Def. Delivery | 289650,MID 11,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,Beaver Compress Cimarron-Outlet | 78991,MID 12,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,Mid 12 Storage Pooling Point | 251381,MID 13,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,ANR Greensburg Def Delivery | 312032,MID 14,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,Mid 14 Storage Pooling Point | 251386,MID 15,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,CIG Garden City Def. Delivery | 492776,MID 16 A,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,Barton Co. Cattle Feeders | 62554,MID 16 B,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,Demarc Def. - Delivery | 179796,MID 17,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,Demarc Def. - Delivery | 179796,MID 17,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,Demarc Def. - Delivery | 179796,MID 17,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,A. & M. Prestress Inc. | 59387,MID 2,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,Hpl/Rio Pecos Def. Delivery | 62999,MID 3,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,Agua Blanca Pecos Co | 79398,MID 4,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,El Paso/NNG Keystone | 169,MID 5,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,DCP Eunice Golf Course Fuel | 62147,MID 6,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,Atmos Energy East System | 56234,MID 7,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,Antelope Station-Hale Co Def Del | 79049,MID 7B,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,Mid 7B Segmentation Point | 392173,MID 8,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,Cabot/NNG Bryan Carson | 56111,MID 9,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,Arkla Redmoon Def. Delivery | 289648,Other,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,Brazos A-47/SS | 18023,Tivoli,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,American Energies-Garfield | 18270,MID 16 B,Mops-Refugio FGT | 611,Tivoli Dwn,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,MOPS/Koch Gateway Mcfaddin Del. | 179799,Comp,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,MOPS/Koch Gateway Mcfaddin Del. | 179799,Comp,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,MOPS/Koch Gateway Mcfaddin Del. | 179799,Comp,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,NBPL/NNG Ft Buford | 202,Mid 1,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,NBPL/NNG Ft Buford | 202,Mid 1,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,NBPL/NNG Ft Buford | 202,Mid 1,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Mid 1 Storage Pooling Point | 251359,MID 10,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Mid 1 Storage Pooling Point | 251359,MID 10,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Mid 1 Storage Pooling Point | 251359,MID 10,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,CIG Dumas Def. Delivery | 289650,MID 11,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,CIG Dumas Def. Delivery | 289650,MID 11,Commodity,0.07660,$/Dth     ,Zone to Zone,MID 17 - MID 11
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,CIG Dumas Def. Delivery | 289650,MID 11,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,CIG Dumas Def. Delivery | 289650,MID 11,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,CIG Dumas Def. Delivery | 289650,MID 11,Fuel,1.48000,%         ,Zone to Zone,MID 17 - MID 11
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Beaver Compress Cimarron-Outlet | 78991,MID 12,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Beaver Compress Cimarron-Outlet | 78991,MID 12,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Beaver Compress Cimarron-Outlet | 78991,MID 12,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Mid 12 Storage Pooling Point | 251381,MID 13,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Mid 12 Storage Pooling Point | 251381,MID 13,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Mid 12 Storage Pooling Point | 251381,MID 13,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,ANR Greensburg Def Delivery | 312032,MID 14,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,ANR Greensburg Def Delivery | 312032,MID 14,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,ANR Greensburg Def Delivery | 312032,MID 14,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Mid 14 Storage Pooling Point | 251386,MID 15,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Mid 14 Storage Pooling Point | 251386,MID 15,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Mid 14 Storage Pooling Point | 251386,MID 15,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,CIG Garden City Def. Delivery | 492776,MID 16 A,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,CIG Garden City Def. Delivery | 492776,MID 16 A,Commodity,0.03560,$/Dth     ,Zone to Zone,MID 17 - MID 16A
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,CIG Garden City Def. Delivery | 492776,MID 16 A,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,CIG Garden City Def. Delivery | 492776,MID 16 A,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,CIG Garden City Def. Delivery | 492776,MID 16 A,Fuel,0.30000,%         ,Zone to Zone,MID 17 - MID 16A
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Barton Co. Cattle Feeders | 62554,MID 16 B,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Barton Co. Cattle Feeders | 62554,MID 16 B,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Barton Co. Cattle Feeders | 62554,MID 16 B,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Demarc Def. - Delivery | 179796,MID 17,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Demarc Def. - Delivery | 179796,MID 17,Commodity,0.03610,$/Dth     ,Zone to Zone,Market - Market
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Demarc Def. - Delivery | 179796,MID 17,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Demarc Def. - Delivery | 179796,MID 17,Fuel,1.06000,%         ,Zone to Zone,Market - Market
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Demarc Def. - Delivery | 179796,MID 17,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Demarc Def. - Delivery | 179796,MID 17,Reservation,10.23000,$/Dth/mth ,Zone to Zone,Market - Market
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Demarc Def. - Delivery | 179796,MID 17,Reservation,5.68300,$/Dth/mth ,Zone to Zone,Market - Market
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,A. & M. Prestress Inc. | 59387,MID 2,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,A. & M. Prestress Inc. | 59387,MID 2,Commodity,0.13270,$/Dth     ,Zone to Zone,MID 17 - MID 2
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,A. & M. Prestress Inc. | 59387,MID 2,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,A. & M. Prestress Inc. | 59387,MID 2,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,A. & M. Prestress Inc. | 59387,MID 2,Fuel,1.43000,%         ,Zone to Zone,MID 17 - MID 2
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Hpl/Rio Pecos Def. Delivery | 62999,MID 3,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Hpl/Rio Pecos Def. Delivery | 62999,MID 3,Commodity,0.11580,$/Dth     ,Zone to Zone,MID 17 - MID 3
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Hpl/Rio Pecos Def. Delivery | 62999,MID 3,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Hpl/Rio Pecos Def. Delivery | 62999,MID 3,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Hpl/Rio Pecos Def. Delivery | 62999,MID 3,Fuel,1.43000,%         ,Zone to Zone,MID 17 - MID 3
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Agua Blanca Pecos Co | 79398,MID 4,ACA,0.00130,$/Dth,System,Entire System
